arm,entity_type,site,layer,rows,n,n_entities,is_control,ridge_mc_r2,ridge_mc_r2_sd,ridge_mc_rho,ridge_mc_rho_sd,pls5_mc_r2,pls5_mc_r2_sd,pls5_mc_rho,pls5_mc_rho_sd,ridge_holdout_r2,ridge_holdout_rho
llama2_13b_random,assyrian_ruler,ent_last,27,all,204,34,True,-0.25954401448820386,1.0856307351776235,0.18183342168865266,0.21045983361827578,-0.2595017003568491,1.0854341716247236,0.18193163835308063,0.21061143235408922,-0.7910612622090007,0.31723982610222173
llama2_13b_random,assyrian_ruler,ent_last,27,bare,34,34,True,-0.29186327811496143,1.1078221866992237,0.1430357142857143,0.33746688235095534,-0.29041333272716485,1.1060606715871495,0.14,0.3350555847884933,-0.747923482336385,0.642857142857143
llama2_13b_random,assyrian_ruler,ent_last,28,all,204,34,True,-0.27844348402446206,1.1173745348444395,0.16326065044533067,0.21047027833277387,-0.2783833520062598,1.117200187928195,0.1635307462725075,0.21071299814609384,-0.8290177903517417,0.30447165972659046
llama2_13b_random,assyrian_ruler,ent_last,28,bare,34,34,True,-0.2988134276362605,1.1147184185350825,0.1285714285714286,0.3457836412131324,-0.2978313468879301,1.11331820562431,0.1242857142857143,0.34261449747135786,-0.7765872301536134,0.642857142857143
llama2_13b_random,assyrian_ruler,ent_last,29,all,204,34,True,-0.25615578130722516,1.1221432034099632,0.1977838079917489,0.20550692165328996,-0.2561504481762633,1.122034943028245,0.19802934965281874,0.20523784920430077,-0.802352107953278,0.30348949308231116
llama2_13b_random,assyrian_ruler,ent_last,29,bare,34,34,True,-0.2811705782204354,1.0998666793516636,0.1896428571428572,0.33499904812536113,-0.2791215408672228,1.0976744085356616,0.18875,0.3350559178887085,-0.7527809892919164,0.42857142857142866
llama2_13b_random,assyrian_ruler,ent_last,30,all,204,34,True,-0.24444995168337505,1.1149765521955666,0.2082635260862093,0.20269957245066614,-0.24444652755746132,1.1150090071918157,0.20815057692211716,0.20276621662634003,-0.7578041212055575,0.34670482543060144
llama2_13b_random,assyrian_ruler,ent_last,30,bare,34,34,True,-0.2766165514323419,1.089204237936534,0.1741071428571429,0.3387766387597997,-0.2744514042897479,1.0863592962765969,0.17017857142857146,0.3374570550908846,-0.7140350201941486,0.642857142857143
llama2_13b_random,assyrian_ruler,ent_last,31,all,204,34,True,-0.23648515190073596,1.113477453052187,0.22069284496956412,0.1963741443995451,-0.2364499295913537,1.1134971808677694,0.2207419533017781,0.19602682530444723,-0.7298189746580335,0.4026883241545229
llama2_13b_random,assyrian_ruler,ent_last,31,bare,34,34,True,-0.2594434549928396,1.083439921826083,0.24267857142857147,0.3361945178412799,-0.2569774586644549,1.0812227503178335,0.2410714285714286,0.33529133691797786,-0.7115745022694273,0.6071428571428572
llama2_13b_random,assyrian_ruler,ent_last,32,all,204,34,True,-0.22942531858872947,1.1064887892837043,0.22594743651645854,0.1960818591530195,-0.2294246586946516,1.1065325538439605,0.22588359568458036,0.1955095276955059,-0.7183677387787268,0.390902324423171
llama2_13b_random,assyrian_ruler,ent_last,32,bare,34,34,True,-0.25056462652349704,1.0792529359235736,0.27357142857142863,0.33773026914074133,-0.24830456417765923,1.0766925564546903,0.2719642857142858,0.336808200658197,-0.6977291687825007,0.7857142857142859
llama2_13b_random,assyrian_ruler,ent_last,33,all,204,34,True,-0.2334638555485165,1.1251393306606814,0.22695415732684482,0.20193537139201376,-0.23345383780731915,1.1251974229329027,0.22702781982516576,0.20169910010036568,-0.715719272320317,0.3997418242216849
llama2_13b_random,assyrian_ruler,ent_last,33,bare,34,34,True,-0.24750358795230995,1.0978843848903523,0.2823214285714286,0.3332661018508441,-0.24556419324245538,1.097734226265826,0.2814285714285715,0.3324798597552297,-0.694726107200363,0.7857142857142859
llama2_13b_random,assyrian_ruler,ent_last,34,all,204,34,True,-0.24263872627359717,1.133130818981905,0.214760558438117,0.19608822235258516,-0.24260905541032862,1.1331560184450777,0.21466234177368906,0.1961970404860449,-0.7110522701780984,0.4066169907316402
llama2_13b_random,assyrian_ruler,ent_last,34,bare,34,34,True,-0.24078048216485048,1.0825384343698718,0.3017857142857144,0.3248577004015822,-0.23912462315082147,1.0823405715532122,0.3014285714285715,0.32475736625791196,-0.6880139951291533,0.8571428571428573
llama2_13b_random,assyrian_ruler,ent_last,35,all,204,34,True,-0.2439815413016585,1.134270915500417,0.21440697844617645,0.1956246671141111,-0.2439152000545789,1.1341446855591348,0.21489315093509476,0.19525503266001615,-0.7228267152142251,0.3535799919405567
llama2_13b_random,assyrian_ruler,ent_last,35,bare,34,34,True,-0.22935467919259345,1.0628418000032012,0.3258928571428572,0.3159036580564863,-0.22830743931773104,1.0630158861533976,0.3260714285714286,0.316254184452433,-0.6937653029348523,0.8928571428571429
llama2_13b_random,assyrian_ruler,ent_last,36,all,204,34,True,-0.2531994077962221,1.1491216909155173,0.2006861104255943,0.1873239018167047,-0.2531772030568107,1.149022080472096,0.20059771542760918,0.1872728652442086,-0.7170047903384995,0.31920415939078034
llama2_13b_random,assyrian_ruler,ent_last,36,bare,34,34,True,-0.22897340370124425,1.0708479430519813,0.3112500000000001,0.31486102984053926,-0.22805844041901374,1.0710254820707934,0.3121428571428572,0.31453399284188865,-0.674068644676618,0.8571428571428573
llama2_13b_random,assyrian_ruler,ent_last,37,all,204,34,True,-0.24767089110335178,1.147307609350497,0.21363597763041717,0.18481351680032848,-0.2476161518149891,1.1471585107487274,0.2135033851334395,0.18469294617516055,-0.740728180926441,0.3103646595922664
llama2_13b_random,assyrian_ruler,ent_last,37,bare,34,34,True,-0.21143614257385215,1.0541105960944943,0.3741071428571429,0.33027387946851583,-0.21103496884008924,1.0541733636209691,0.3741071428571429,0.33027387946851583,-0.6787768514559018,0.8571428571428573
llama2_13b_random,assyrian_ruler,ent_last,38,all,204,34,True,-0.24842172877841448,1.144721952228348,0.21051759853483035,0.18495414339671118,-0.24841591390870182,1.1446882492209594,0.210699299364022,0.1846164754778234,-0.7402712998075229,0.2887569934181213
llama2_13b_random,assyrian_ruler,ent_last,38,bare,34,34,True,-0.20980066904332106,1.0553256551163026,0.38017857142857153,0.3326205761886683,-0.20954408977158934,1.0553543789121573,0.38017857142857153,0.3326205761886683,-0.7030546523181487,0.6785714285714287
llama2_13b_random,assyrian_ruler,ent_last,39,all,204,34,True,-0.2565522237286396,1.1507402730135272,0.19679673051424817,0.18087417590306898,-0.25650617780046964,1.1507138266973027,0.19697352051021844,0.18097410556332735,-0.7497157723086891,0.2406308278484344
llama2_13b_random,assyrian_ruler,ent_last,39,bare,34,34,True,-0.20834555771909577,1.067844974631736,0.3807142857142858,0.33088162998453774,-0.2081290092307024,1.0678682109143895,0.3807142857142858,0.33088162998453774,-0.7100369834297711,0.7142857142857144
llama2_13b_random,assyrian_ruler,ent_last,40,all,204,34,True,-0.28182552655796694,1.1581623946377566,0.15799623723199346,0.1833101015887687,-0.2819106439113587,1.1582522867618377,0.15787346640145855,0.18294309117757251,-0.788412360065667,0.23768432791559643
llama2_13b_random,assyrian_ruler,ent_last,40,bare,34,34,True,-0.21563002931606498,1.0427180296720362,0.37767857142857153,0.3298391208805671,-0.2136957607428583,1.0427875422016262,0.3778571428571429,0.330108207367567,-0.7379537183281475,0.7142857142857144
llama2_13b_random,assyrian_ruler,ent_mean,1,all,204,34,True,-0.35337829814140703,1.741801699254497,0.3192778218891013,0.32211753850512376,-0.31390818062358894,1.7437361991708007,0.34912095537552856,0.3330849710061674,-0.7438848722861844,-0.04517966563684891
llama2_13b_random,assyrian_ruler,ent_mean,1,bare,34,34,True,-0.3552123961083346,1.5278337211433075,0.3491071428571429,0.35509120522847687,-0.39193012104570557,1.7446258011766222,0.30892857142857155,0.3546655150293308,-0.6054880162804119,-0.07142857142857144
llama2_13b_random,assyrian_ruler,ent_mean,2,all,204,34,True,-0.33859259471311665,1.7018125804328272,0.3294334249909495,0.3161073290125042,-0.31643752754258164,1.7859856351255607,0.3527304177932551,0.32397118754797105,-0.8147346829540603,0.13750333019910538
llama2_13b_random,assyrian_ruler,ent_mean,2,bare,34,34,True,-0.3691108710541653,1.4996422767919535,0.35089285714285723,0.36107544684778353,-0.37182534561701996,1.7031411678729595,0.31196428571428575,0.35702636492996154,-0.6291019462232341,0.14285714285714288
llama2_13b_random,assyrian_ruler,ent_mean,3,all,204,34,True,-0.3446299298837981,1.7775230726904276,0.3281320541872794,0.31990431383726536,-0.3422459129709774,1.8945953414266967,0.35507288523986125,0.3254736949835277,-0.8089587997684646,0.12768166375631212
llama2_13b_random,assyrian_ruler,ent_mean,3,bare,34,34,True,-0.3731067622127647,1.5325051555327847,0.3601785714285715,0.35747801238220894,-0.41386328322553256,1.8034986044441204,0.31750000000000006,0.36821740333999564,-0.6808845897217772,0.4642857142857144
llama2_13b_random,assyrian_ruler,ent_mean,4,all,204,34,True,-0.4130699706568586,1.8350722605056233,0.28042822027463266,0.31251349552779434,-0.4117068303892455,1.990359425820485,0.3156683594713748,0.3246620739193572,-1.032463461740249,0.0324114992612177
llama2_13b_random,assyrian_ruler,ent_mean,4,bare,34,34,True,-0.37268130889144513,1.5937011779785066,0.37696428571428575,0.35534722706912225,-0.4063752174709391,1.8113393906555062,0.33375000000000005,0.34542560076413753,-0.6630754566057264,0.6071428571428572
llama2_13b_random,assyrian_ruler,ent_mean,5,all,204,34,True,-0.4550490820767157,1.8834995369093983,0.25497046085491254,0.29872667510209916,-0.4492412189063154,2.0440696025271574,0.2915217925217676,0.31285450530101855,-1.0724750675755002,0.09134149791797713
llama2_13b_random,assyrian_ruler,ent_mean,5,bare,34,34,True,-0.36971836025640337,1.5594892300420053,0.34464285714285725,0.3615575362799348,-0.47602018243155414,1.8849778091249296,0.28107142857142864,0.3437731439333154,-0.6390614139881414,0.6071428571428572
llama2_13b_random,assyrian_ruler,ent_mean,6,all,204,34,True,-0.43765704819345075,1.869669425516759,0.2659265297718484,0.3001563693798137,-0.4465039358581202,2.037959815621825,0.2959857399200172,0.31628059679260456,-1.0063718833816258,0.05892999865675945
llama2_13b_random,assyrian_ruler,ent_mean,6,bare,34,34,True,-0.3718852651755649,1.5740419178357263,0.3253571428571429,0.36213986332941167,-0.47307440396792116,1.8753516929935938,0.2821428571428572,0.34666781135342156,-0.6500645470602384,0.4642857142857144
llama2_13b_random,assyrian_ruler,ent_mean,7,all,204,34,True,-0.4572552942153689,1.8923207789716407,0.2521565534190523,0.2932057211892167,-0.4515901573487075,2.031727085943716,0.291998143344243,0.3113047172542846,-1.0397759663959398,0.12178866389063621
llama2_13b_random,assyrian_ruler,ent_mean,7,bare,34,34,True,-0.3774575448500404,1.6078308024887065,0.3248214285714286,0.3529864840304276,-0.4780966671391399,1.869806155988156,0.2642857142857143,0.35130950363879826,-0.6819125541208306,0.42857142857142866
llama2_13b_random,assyrian_ruler,ent_mean,8,all,204,34,True,-0.45297134314873355,1.891218577637479,0.26202732819405944,0.29570731186127674,-0.4399800444403384,2.010949911290261,0.3032685055873483,0.3159771361902581,-1.0126275856508897,0.10803833087072566
llama2_13b_random,assyrian_ruler,ent_mean,8,bare,34,34,True,-0.3626071869969249,1.5625441643588576,0.31196428571428575,0.3592877999797457,-0.5232854721120452,1.9396007608728987,0.24375000000000002,0.35830947852095574,-0.691299754579064,0.42857142857142866
llama2_13b_random,assyrian_ruler,ent_mean,9,all,204,34,True,-0.46170666973116375,1.9182607358924315,0.26671226308727186,0.3015063268400434,-0.4400385469477965,2.0304001189877923,0.3133406245244328,0.31639683890623455,-1.0050804753260913,0.1178599973135189
llama2_13b_random,assyrian_ruler,ent_mean,9,bare,34,34,True,-0.3617807473149487,1.588520630653666,0.2967857142857143,0.3654985063762441,-0.5198150682823929,1.9285041329330286,0.22625,0.3563612429251864,-0.672604000134877,0.42857142857142866
llama2_13b_random,assyrian_ruler,ent_mean,10,all,204,34,True,-0.46689892986115483,1.9240518885766675,0.2600433515726152,0.2946117350409073,-0.4394163220833079,2.042844404472216,0.31078699124930653,0.31033515449435106,-1.0180134328227606,0.09232366456225646
llama2_13b_random,assyrian_ruler,ent_mean,10,bare,34,34,True,-0.34619895157921815,1.478161071811906,0.3012500000000001,0.3612191922461192,-0.5191391234102645,1.9301494721569408,0.23696428571428577,0.3581090056798064,-0.6846911313179291,0.3571428571428572
llama2_13b_random,assyrian_ruler,ent_mean,11,all,204,34,True,-0.46118387955898144,1.9215773161759293,0.2702873496724486,0.29696752874206306,-0.43141044355906444,2.0339424829688286,0.31660141778344014,0.3073700634640455,-1.0050876886061295,0.06776949845527336
llama2_13b_random,assyrian_ruler,ent_mean,11,bare,34,34,True,-0.35154652517074225,1.5102514297836764,0.2980357142857143,0.36225972860557903,-0.5324946862462231,1.9539360741969614,0.22357142857142862,0.3625525999839225,-0.6487457538099672,0.42857142857142866
llama2_13b_random,assyrian_ruler,ent_mean,12,all,204,34,True,-0.437214283860011,1.8767233277173938,0.281646106913539,0.29344718722959856,-0.40831378576827004,1.990946306300794,0.3294334249909495,0.30861217441088196,-0.9418123718701263,0.15223582986329523
llama2_13b_random,assyrian_ruler,ent_mean,12,bare,34,34,True,-0.36002953367888624,1.5348088295585876,0.29571428571428576,0.3504581549448479,-0.5474911443788499,1.9703022810011253,0.21375000000000002,0.35663316308246507,-0.6658135517912671,0.42857142857142866
llama2_13b_random,assyrian_ruler,ent_mean,13,all,204,34,True,-0.45030052963707773,1.8923900726034464,0.27050833716741146,0.2874298620907801,-0.4160257825421926,1.9968816756235825,0.31947916605117854,0.3075199235216712,-0.9604589728402997,0.12473516382347416
llama2_13b_random,assyrian_ruler,ent_mean,13,bare,34,34,True,-0.36585222492235026,1.5536857835869406,0.2885714285714286,0.3553411697774064,-0.5665610727159975,1.9842440139852344,0.18375,0.3553059457017578,-0.6502126226465113,0.3571428571428572
llama2_13b_random,assyrian_ruler,ent_mean,14,all,204,34,True,-0.4546130041953457,1.9086090532964692,0.268273908051676,0.28376270450277497,-0.4157465357090074,2.011292277636675,0.3256324400775885,0.30830021347141146,-0.9753587594243374,0.1296459970448708
llama2_13b_random,assyrian_ruler,ent_mean,14,bare,34,34,True,-0.373571925311831,1.574627017633388,0.2662500000000001,0.3577993519774879,-0.5724701983622333,1.9703948419815094,0.17553571428571435,0.35056036591871204,-0.6722169639450499,0.3214285714285715
llama2_13b_random,assyrian_ruler,ent_mean,15,all,204,34,True,-0.44057334037080303,1.87124777958351,0.2720945362979226,0.27807308334072317,-0.40236794417759997,1.9779429673185778,0.3358813490106433,0.30536077417235397,-0.9243286788012273,0.14536066335333997
llama2_13b_random,assyrian_ruler,ent_mean,15,bare,34,34,True,-0.36961167511010445,1.5713471791184006,0.29553571428571435,0.3602354937667689,-0.5466759678639002,1.9403136874886069,0.19214285714285714,0.3616247350218067,-0.6682125023371304,0.42857142857142866
llama2_13b_random,assyrian_ruler,ent_mean,16,all,204,34,True,-0.45985696823208266,1.8805142578102827,0.2614871365397059,0.275190509253944,-0.41484893788141375,1.9791541218385273,0.3274003400372913,0.3046858487542518,-0.9282082868164223,0.17286132939316107
llama2_13b_random,assyrian_ruler,ent_mean,16,bare,34,34,True,-0.3874528674109429,1.602487372966106,0.2630357142857143,0.36103552704091924,-0.567101346562403,1.9690182605284983,0.16767857142857145,0.353737289740651,-0.6685926240974649,0.14285714285714288
llama2_13b_random,assyrian_ruler,ent_mean,17,all,204,34,True,-0.4801949413307476,1.9047719564237005,0.2460180118923065,0.2778803034737759,-0.42217142634636473,1.9815526970882598,0.32035820519780855,0.3048804804397145,-0.9225657587682938,0.1532179965075746
llama2_13b_random,assyrian_ruler,ent_mean,17,bare,34,34,True,-0.399025793674806,1.6337641467092323,0.2455357142857143,0.3586030417908257,-0.5788530168272955,2.0028102987550214,0.14446428571428574,0.35366696941487497,-0.682247046024868,0.0
llama2_13b_random,assyrian_ruler,ent_mean,18,all,204,34,True,-0.4855598527596044,1.9195008898264818,0.2447068194221936,0.28177561226748415,-0.42610872192052396,1.9872451853550681,0.31518218698245654,0.30326730537113133,-0.9686130645550692,0.12473516382347416
llama2_13b_random,assyrian_ruler,ent_mean,18,bare,34,34,True,-0.3948521094716353,1.6377068804610426,0.2585714285714286,0.35104145345075183,-0.5489799662528061,1.9851867509807448,0.1817857142857143,0.35391739927588206,-0.6721544802253214,0.1785714285714286
llama2_13b_random,assyrian_ruler,ent_mean,19,all,204,34,True,-0.47084528420084437,1.9317948806585428,0.2703364580046626,0.28851563529688695,-0.41835351174619473,1.9842404798027884,0.3262954025624771,0.30145590685301116,-0.9773616633914919,0.09035933127369782
llama2_13b_random,assyrian_ruler,ent_mean,19,bare,34,34,True,-0.4033159370440312,1.6536614725433596,0.25035714285714294,0.3572319531723709,-0.5448684658903971,1.9879652274452677,0.19250000000000003,0.3506515437040608,-0.6705491796454413,0.1785714285714286
llama2_13b_random,assyrian_ruler,ent_mean,20,all,204,34,True,-0.46640381140292375,1.9737020317335496,0.2892775417395893,0.3011839583255971,-0.44067659340884874,2.0279755183727715,0.3151576328163495,0.3019787038110787,-0.9123856503174461,0.1345568302662674
llama2_13b_random,assyrian_ruler,ent_mean,20,bare,34,34,True,-0.40705909440661786,1.6576120803754653,0.22732142857142862,0.36057595473444026,-0.5459756921028732,1.9741026646287767,0.16946428571428576,0.3564099175622569,-0.6769560387323914,0.1785714285714286
llama2_13b_random,assyrian_ruler,ent_mean,21,all,204,34,True,-0.4572334368314106,1.9716099940616958,0.2998751198313632,0.3046652554608439,-0.438010826784664,2.0063848269041076,0.3141410903395204,0.3007625379007985,-0.9424759508845826,0.15223582986329523
llama2_13b_random,assyrian_ruler,ent_mean,21,bare,34,34,True,-0.4107910022240471,1.6605838333806853,0.23107142857142862,0.36064196587615877,-0.546901266909655,1.9563732009112822,0.1792857142857143,0.3514539770143222,-0.6738266895720573,0.1785714285714286
llama2_13b_random,assyrian_ruler,ent_mean,22,all,204,34,True,-0.47469195706453005,1.9650148635568054,0.2814644060843473,0.30102948504787064,-0.43486620549214855,2.00234623267219,0.31604649362942233,0.30337191032086647,-1.0715627830786594,0.0569656653682008
llama2_13b_random,assyrian_ruler,ent_mean,22,bare,34,34,True,-0.41253001625219504,1.673532298402882,0.2501785714285715,0.3608998373538576,-0.5410096726845994,1.9648970319913714,0.20107142857142862,0.3623426822605296,-0.6626835035181278,0.3214285714285715
llama2_13b_random,assyrian_ruler,ent_mean,23,all,204,34,True,-0.4718155164111373,1.9574099625663746,0.27725582201361043,0.3001704310397655,-0.4334039946038443,2.0069526935373587,0.3161741752931786,0.3050193867799822,-0.9645598169112293,0.11589566402496024
llama2_13b_random,assyrian_ruler,ent_mean,23,bare,34,34,True,-0.41270236850397213,1.6852826931682146,0.23464285714285718,0.36434715868360545,-0.5505645427954966,1.981638307040042,0.1830357142857143,0.3650366472376858,-0.6704024347407562,0.3214285714285715
llama2_13b_random,assyrian_ruler,ent_mean,24,all,204,34,True,-0.4464401243278814,1.9695226399915962,0.31024188876173153,0.31126162537121965,-0.4417890518274303,2.0190203533823325,0.3148875369891727,0.30522698951222726,-0.7266243661723191,0.2858104934852833
llama2_13b_random,assyrian_ruler,ent_mean,24,bare,34,34,True,-0.4225890096630993,1.6966933807594538,0.2255357142857143,0.3664950075529332,-0.5706623841491378,2.0050288030821997,0.16500000000000004,0.36412041067397993,-0.6737513209090848,0.3214285714285715
llama2_13b_random,assyrian_ruler,ent_mean,25,all,204,34,True,-0.43926449587821986,1.9691243914769168,0.3191845160578948,0.312747723013243,-0.4335527662704304,1.9985656528337867,0.3226220993128724,0.30474882076450344,-0.5937771871040591,0.40563482408736085
llama2_13b_random,assyrian_ruler,ent_mean,25,bare,34,34,True,-0.42648990381598667,1.714045743275037,0.2517857142857143,0.3621567692453147,-0.560317294298506,2.003960596409975,0.19196428571428573,0.35880750445761594,-0.6658912735055238,0.3214285714285715
llama2_13b_random,assyrian_ruler,ent_mean,26,all,204,34,True,-0.44341325426753586,2.009742264691421,0.31176424706036443,0.3161965950914514,-0.4526711539000727,2.0452321140111813,0.307722631319155,0.30877376753711355,-0.6087497931996939,0.3732233248261432
llama2_13b_random,assyrian_ruler,ent_mean,26,bare,34,34,True,-0.4363438881567211,1.7263723661673311,0.23250000000000007,0.3639527539981765,-0.5708551311048554,1.999593606596071,0.16107142857142862,0.364303045806199,-0.68312018411737,0.1785714285714286
llama2_13b_random,assyrian_ruler,ent_mean,27,all,204,34,True,-0.4438701106481278,2.026239344147835,0.31388081617878644,0.3111431592654795,-0.4600994956499622,2.05887642652547,0.3037694105759307,0.30421876365706807,-0.5902659992633559,0.3732233248261432
llama2_13b_random,assyrian_ruler,ent_mean,27,bare,34,34,True,-0.4382592164707367,1.7311961201601567,0.22910714285714287,0.3614257040400093,-0.5675341584013454,1.9929268599195011,0.1596428571428572,0.36240603989876063,-0.6726866521241743,0.1785714285714286
llama2_13b_random,assyrian_ruler,ent_mean,28,all,204,34,True,-0.44438906435071857,2.0196556906112155,0.3177898394230181,0.31258707006995273,-0.4606251308989546,2.0595033625942967,0.3080123704792174,0.3059775243609367,-0.5823091719753966,0.3624194917390706
llama2_13b_random,assyrian_ruler,ent_mean,28,bare,34,34,True,-0.44019078860386357,1.7331230096118864,0.22910714285714287,0.35566260202556,-0.5652207564323839,1.9829094007474717,0.16339285714285715,0.35636410632316806,-0.6614111455852874,0.1785714285714286
llama2_13b_random,assyrian_ruler,ent_mean,29,all,204,34,True,-0.43977700407173564,2.0012227702449388,0.31304597453114896,0.31290902457285974,-0.4567868572881141,2.041982268616905,0.30278724393165146,0.3046128115224415,-0.5679912452896063,0.4380463233485785
llama2_13b_random,assyrian_ruler,ent_mean,29,bare,34,34,True,-0.4280365717108164,1.723305689442275,0.2567857142857143,0.35160691612849115,-0.5382904478581878,1.9562383226288722,0.1958928571428572,0.3556930842075247,-0.6513843629225888,0.1785714285714286
llama2_13b_random,assyrian_ruler,ent_mean,30,all,204,34,True,-0.4372062660221141,1.9951818439496012,0.3126236428741089,0.3097321493561648,-0.45411142833151913,2.043634129600391,0.304206474732635,0.30410987613451984,-0.57247134971891,0.4400106566371372
llama2_13b_random,assyrian_ruler,ent_mean,30,bare,34,34,True,-0.4305808304853672,1.7140188433944878,0.2607142857142858,0.35120056482684353,-0.5351515531643217,1.9270488991673127,0.18785714285714292,0.35752194167003265,-0.6559620867317322,0.1785714285714286
llama2_13b_random,assyrian_ruler,ent_mean,31,all,204,34,True,-0.4350116591335042,1.9852870055932235,0.3129182928673927,0.3099219181347913,-0.4543752740922272,2.0374869412199996,0.3050904247124865,0.3037754312627365,-0.5665917857117215,0.41349215724159544
llama2_13b_random,assyrian_ruler,ent_mean,31,bare,34,34,True,-0.42709024795773004,1.719528729549563,0.27589285714285716,0.3578374941141266,-0.5258122691450573,1.92622183767996,0.21035714285714288,0.3549717939355125,-0.6436018509693056,0.28571428571428575
llama2_13b_random,assyrian_ruler,ent_mean,32,all,204,34,True,-0.43331844296015193,1.9943181995967612,0.3171661636039007,0.31089611211340695,-0.4514483581895716,2.048815612033257,0.31071332875098556,0.304279013287596,-0.5729214542162551,0.39581315764456765
llama2_13b_random,assyrian_ruler,ent_mean,32,bare,34,34,True,-0.42180890503848373,1.7175721796524297,0.29267857142857145,0.34886290323722025,-0.5290861746149902,1.9262247632567646,0.2142857142857143,0.35067355015100615,-0.6515787440184628,0.1785714285714286
llama2_13b_random,assyrian_ruler,ent_mean,33,all,204,34,True,-0.4373755098721297,1.9909214520551488,0.31373840201536596,0.3122187820212312,-0.4575376984233523,2.052632768461546,0.30922043545168104,0.307304793862528,-0.5637469862041169,0.42233165704010933
llama2_13b_random,assyrian_ruler,ent_mean,33,bare,34,34,True,-0.431062576549704,1.7407174835907386,0.26839285714285716,0.352288029696365,-0.5396101428289071,1.9567679081261153,0.2066071428571429,0.3470884271702389,-0.6715875969472747,0.1785714285714286
llama2_13b_random,assyrian_ruler,ent_mean,34,all,204,34,True,-0.42961759427538515,1.9788523022708784,0.32642799505945475,0.31091637217678547,-0.4502362434522836,2.046269970071634,0.3211734035125604,0.30736332755225737,-0.5606935704151899,0.4459036565028131
llama2_13b_random,assyrian_ruler,ent_mean,34,bare,34,34,True,-0.43250198556054653,1.7492954818523037,0.2696428571428572,0.34625824236855834,-0.5406403793177765,1.959407350039157,0.20392857142857146,0.3395974132133879,-0.6603450914267484,0.1785714285714286
llama2_13b_random,assyrian_ruler,ent_mean,35,all,204,34,True,-0.4294889460045941,1.976954086486106,0.32894234166880987,0.30971007908893855,-0.44866649261926367,2.0401159423314335,0.32408552761284853,0.304130655515208,-0.5826776590185136,0.41643865717443346
llama2_13b_random,assyrian_ruler,ent_mean,35,bare,34,34,True,-0.4283298592326103,1.7420062906674416,0.2921428571428572,0.3457976581877953,-0.5262240770624248,1.9420738586532063,0.22714285714285715,0.3438794283240709,-0.6498908639170415,0.21428571428571433
llama2_13b_random,assyrian_ruler,ent_mean,36,all,204,34,True,-0.4261650975599418,1.9665012735527116,0.32859367251009064,0.31119936779416263,-0.44303186523265176,2.0219267249643944,0.3237761451199006,0.30583313979845883,-0.5897866247455239,0.42527815697294735
llama2_13b_random,assyrian_ruler,ent_mean,36,bare,34,34,True,-0.4205123725027575,1.7291527604128158,0.30500000000000005,0.3460019464378424,-0.5062398905908718,1.9048464290321807,0.24339285714285722,0.34996496727004917,-0.6424360171674883,0.1785714285714286
llama2_13b_random,assyrian_ruler,ent_mean,37,all,204,34,True,-0.4252555484156714,1.965027674770498,0.33037139413623623,0.3092488318849815,-0.4424050452199181,2.0229702720533327,0.3275673083668188,0.30444243058880116,-0.6107869787656606,0.40858132402019887
